customer_device_id,customer_id,device_id,first_seen,last_seen
CDEV_01479,CUST_01194,DEV_00675,2026-01-16 12:32:56.097884,2026-06-13 12:32:56.097887
CDEV_01480,CUST_01037,DEV_00994,2026-04-27 12:32:56.097888,2026-05-26 12:32:56.097891
CDEV_01481,CUST_00504,DEV_00263,2025-10-02 12:32:56.097893,2026-06-11 12:32:56.097894
CDEV_01482,CUST_01984,DEV_01407,2025-11-30 12:32:56.097895,2026-06-05 12:32:56.097896
CDEV_01483,CUST_01208,DEV_00615,2025-09-08 12:32:56.097897,2026-05-18 12:32:56.097899
CDEV_01484,CUST_00155,DEV_01199,2025-11-26 12:32:56.097900,2026-05-26 12:32:56.097901
CDEV_01485,CUST_00678,DEV_01426,2025-11-15 12:32:56.097902,2026-06-13 12:32:56.097903
CDEV_01486,CUST_01361,DEV_00419,2026-03-17 12:32:56.097905,2026-05-19 12:32:56.097906
CDEV_01487,CUST_01337,DEV_01220,2026-02-05 12:32:56.097907,2026-05-17 12:32:56.097908
CDEV_01488,CUST_01035,DEV_00309,2026-01-25 12:32:56.097909,2026-06-01 12:32:56.097911
CDEV_01489,CUST_00588,DEV_00595,2025-09-26 12:32:56.097912,2026-05-17 12:32:56.097913
CDEV_01490,CUST_00929,DEV_00511,2026-02-27 12:32:56.097914,2026-05-21 12:32:56.097916
CDEV_01491,CUST_01920,DEV_01375,2026-04-01 12:32:56.097917,2026-06-11 12:32:56.097918
CDEV_01492,CUST_01657,DEV_00713,2025-11-29 12:32:56.097919,2026-06-01 12:32:56.097920
CDEV_01493,CUST_00697,DEV_00034,2025-09-29 12:32:56.097922,2026-05-20 12:32:56.097923
CDEV_01494,CUST_01788,DEV_00320,2025-08-21 12:32:56.097924,2026-06-11 12:32:56.097925
CDEV_01495,CUST_00105,DEV_01489,2025-12-25 12:32:56.097927,2026-06-13 12:32:56.097928
CDEV_01496,CUST_01263,DEV_00109,2026-02-23 12:32:56.097929,2026-05-27 12:32:56.097930
CDEV_01497,CUST_01875,DEV_01225,2026-02-11 12:32:56.097931,2026-06-04 12:32:56.097932
CDEV_01498,CUST_00262,DEV_00648,2025-10-20 12:32:56.097934,2026-06-04 12:32:56.097935
CDEV_01499,CUST_00604,DEV_01191,2026-03-16 12:32:56.097936,2026-05-24 12:32:56.097938
CDEV_01500,CUST_01632,DEV_01251,2026-01-13 12:32:56.097939,2026-05-30 12:32:56.097940
CDEV_01501,CUST_01508,DEV_00338,2026-04-05 12:32:56.097941,2026-05-31 12:32:56.097942
CDEV_01502,CUST_00831,DEV_01351,2025-11-30 12:32:56.097944,2026-06-12 12:32:56.097945
CDEV_01503,CUST_00282,DEV_01041,2025-12-24 12:32:56.097946,2026-05-23 12:32:56.097947
CDEV_01504,CUST_00651,DEV_00795,2026-02-19 12:32:56.097949,2026-05-23 12:32:56.097950
CDEV_01505,CUST_00248,DEV_00412,2026-01-25 12:32:56.097951,2026-05-23 12:32:56.097952
CDEV_01506,CUST_01393,DEV_01073,2026-03-22 12:32:56.097953,2026-06-02 12:32:56.097956
CDEV_01507,CUST_01512,DEV_00720,2025-10-18 12:32:56.097957,2026-05-24 12:32:56.097959
CDEV_01508,CUST_00312,DEV_00334,2026-01-15 12:32:56.097960,2026-05-29 12:32:56.097961
CDEV_01509,CUST_00904,DEV_01453,2026-04-02 12:32:56.097962,2026-05-19 12:32:56.097963
CDEV_01510,CUST_01525,DEV_00808,2026-01-21 12:32:56.097965,2026-06-10 12:32:56.097966
CDEV_01511,CUST_00112,DEV_00813,2026-04-13 12:32:56.097967,2026-06-02 12:32:56.097969
CDEV_01512,CUST_00999,DEV_01232,2026-03-22 12:32:56.097970,2026-05-28 12:32:56.097973
CDEV_01513,CUST_00323,DEV_00469,2026-04-07 12:32:56.097974,2026-05-22 12:32:56.097975
CDEV_01514,CUST_00535,DEV_00761,2026-01-12 12:32:56.097976,2026-06-01 12:32:56.097978
CDEV_01515,CUST_01543,DEV_01241,2026-05-04 12:32:56.097979,2026-06-13 12:32:56.097980
CDEV_01516,CUST_01553,DEV_01117,2025-12-25 12:32:56.097981,2026-05-16 12:32:56.097982
CDEV_01517,CUST_01476,DEV_00907,2025-10-02 12:32:56.097984,2026-05-25 12:32:56.097985
CDEV_01518,CUST_01597,DEV_00751,2026-04-21 12:32:56.097986,2026-06-04 12:32:56.097987
CDEV_01519,CUST_01952,DEV_01262,2025-10-06 12:32:56.097989,2026-05-21 12:32:56.097990
CDEV_01520,CUST_02000,DEV_00023,2025-12-10 12:32:56.097991,2026-06-04 12:32:56.097992
CDEV_01521,CUST_00907,DEV_00277,2026-01-01 12:32:56.097993,2026-06-12 12:32:56.097994
CDEV_01522,CUST_01436,DEV_00830,2025-11-19 12:32:56.097996,2026-05-23 12:32:56.097998
CDEV_01523,CUST_00025,DEV_00656,2026-04-12 12:32:56.098000,2026-06-03 12:32:56.098001
CDEV_01524,CUST_00892,DEV_01421,2026-03-26 12:32:56.098002,2026-05-25 12:32:56.098003
CDEV_01525,CUST_01071,DEV_00842,2026-01-21 12:32:56.098005,2026-05-25 12:32:56.098006
CDEV_01526,CUST_01944,DEV_01455,2026-01-05 12:32:56.098007,2026-06-09 12:32:56.098008
CDEV_01527,CUST_00461,DEV_00054,2025-09-04 12:32:56.098009,2026-05-27 12:32:56.098010
CDEV_01528,CUST_01144,DEV_01097,2026-03-29 12:32:56.098012,2026-05-17 12:32:56.098013
CDEV_01529,CUST_00756,DEV_00527,2026-04-08 12:32:56.098014,2026-05-25 12:32:56.098015
CDEV_01530,CUST_01364,DEV_00025,2026-02-22 12:32:56.098017,2026-05-31 12:32:56.098018
CDEV_01531,CUST_00335,DEV_00807,2026-04-18 12:32:56.098019,2026-06-13 12:32:56.098020
CDEV_01532,CUST_01324,DEV_01027,2025-09-01 12:32:56.098022,2026-05-17 12:32:56.098023
CDEV_01533,CUST_00355,DEV_00471,2025-10-09 12:32:56.098024,2026-05-23 12:32:56.098025
CDEV_01534,CUST_00739,DEV_00563,2026-04-20 12:32:56.098027,2026-05-24 12:32:56.098028
CDEV_01535,CUST_00677,DEV_00524,2025-10-11 12:32:56.098029,2026-05-18 12:32:56.098030
CDEV_01536,CUST_00466,DEV_01457,2025-08-21 12:32:56.098031,2026-06-11 12:32:56.098032
CDEV_01537,CUST_01156,DEV_01253,2025-12-17 12:32:56.098034,2026-06-04 12:32:56.098035
CDEV_01538,CUST_01059,DEV_00890,2026-04-04 12:32:56.098036,2026-05-31 12:32:56.098040
CDEV_01539,CUST_00580,DEV_00294,2025-10-09 12:32:56.098042,2026-05-17 12:32:56.098043
CDEV_01540,CUST_00698,DEV_00495,2025-10-28 12:32:56.098044,2026-06-10 12:32:56.098045
CDEV_01541,CUST_00202,DEV_00888,2026-03-24 12:32:56.098047,2026-05-29 12:32:56.098048
CDEV_01542,CUST_00920,DEV_01278,2025-09-19 12:32:56.098049,2026-05-23 12:32:56.098050
CDEV_01543,CUST_01719,DEV_01027,2026-02-27 12:32:56.098052,2026-05-18 12:32:56.098054
CDEV_01544,CUST_00122,DEV_01259,2025-12-24 12:32:56.098056,2026-06-08 12:32:56.098057
CDEV_01545,CUST_00512,DEV_00890,2026-05-14 12:32:56.098058,2026-05-31 12:32:56.098059
CDEV_01546,CUST_01037,DEV_00948,2025-09-17 12:32:56.098061,2026-06-12 12:32:56.098062
CDEV_01547,CUST_01721,DEV_00241,2026-04-30 12:32:56.098063,2026-06-03 12:32:56.098064
CDEV_01548,CUST_01720,DEV_01436,2025-08-23 12:32:56.098066,2026-05-21 12:32:56.098067
CDEV_01549,CUST_00814,DEV_00078,2025-11-20 12:32:56.098068,2026-05-27 12:32:56.098069
CDEV_01550,CUST_01499,DEV_00161,2026-02-26 12:32:56.098071,2026-06-05 12:32:56.098072
CDEV_01551,CUST_00707,DEV_00344,2026-05-10 12:32:56.098073,2026-06-05 12:32:56.098074
CDEV_01552,CUST_01320,DEV_00455,2025-09-12 12:32:56.098076,2026-05-29 12:32:56.098077
CDEV_01553,CUST_00787,DEV_01248,2025-12-01 12:32:56.098078,2026-05-22 12:32:56.098079
CDEV_01554,CUST_01305,DEV_01173,2025-09-10 12:32:56.098081,2026-06-08 12:32:56.098082
CDEV_01555,CUST_01977,DEV_00148,2025-12-21 12:32:56.098083,2026-06-13 12:32:56.098084
CDEV_01556,CUST_01336,DEV_00058,2026-04-28 12:32:56.098085,2026-06-06 12:32:56.098086
CDEV_01557,CUST_00070,DEV_00663,2026-04-15 12:32:56.098088,2026-06-07 12:32:56.098089
CDEV_01558,CUST_01630,DEV_01440,2026-04-03 12:32:56.098090,2026-06-02 12:32:56.098091
CDEV_01559,CUST_00338,DEV_00529,2026-04-12 12:32:56.098092,2026-05-21 12:32:56.098093
CDEV_01560,CUST_00920,DEV_00499,2025-08-22 12:32:56.098095,2026-05-17 12:32:56.098096
CDEV_01561,CUST_00021,DEV_00061,2025-10-16 12:32:56.098097,2026-06-11 12:32:56.098098
CDEV_01562,CUST_00700,DEV_00790,2025-09-28 12:32:56.098100,2026-06-02 12:32:56.098101
CDEV_01563,CUST_01615,DEV_00308,2025-10-05 12:32:56.098102,2026-06-08 12:32:56.098103
CDEV_01564,CUST_00099,DEV_00503,2026-02-27 12:32:56.098105,2026-05-23 12:32:56.098107
CDEV_01565,CUST_01745,DEV_00871,2025-12-08 12:32:56.098109,2026-05-25 12:32:56.098110
CDEV_01566,CUST_01418,DEV_01207,2025-12-11 12:32:56.098111,2026-05-24 12:32:56.098112
CDEV_01567,CUST_00656,DEV_01455,2025-09-18 12:32:56.098113,2026-05-31 12:32:56.098115
CDEV_01568,CUST_00899,DEV_00321,2025-12-31 12:32:56.098116,2026-05-24 12:32:56.098117
CDEV_01569,CUST_01551,DEV_01339,2026-03-25 12:32:56.098118,2026-05-25 12:32:56.098119
CDEV_01570,CUST_00066,DEV_00392,2025-12-28 12:32:56.098122,2026-05-26 12:32:56.098123
CDEV_01571,CUST_00586,DEV_01492,2025-11-19 12:32:56.098125,2026-05-17 12:32:56.098126
CDEV_01572,CUST_00991,DEV_01067,2025-08-29 12:32:56.098128,2026-06-07 12:32:56.098129
CDEV_01573,CUST_01146,DEV_00164,2026-02-12 12:32:56.098130,2026-06-02 12:32:56.098131
CDEV_01574,CUST_00205,DEV_01046,2026-04-07 12:32:56.098133,2026-05-25 12:32:56.098134
CDEV_01575,CUST_00319,DEV_00918,2026-04-26 12:32:56.098135,2026-06-11 12:32:56.098137
CDEV_01576,CUST_00438,DEV_00805,2026-05-10 12:32:56.098139,2026-06-09 12:32:56.098140
CDEV_01577,CUST_01553,DEV_00021,2025-10-21 12:32:56.098141,2026-06-06 12:32:56.098142
CDEV_01578,CUST_01352,DEV_00412,2026-01-27 12:32:56.098144,2026-06-05 12:32:56.098145
CDEV_01579,CUST_01170,DEV_00166,2026-03-08 12:32:56.098147,2026-06-09 12:32:56.098148
CDEV_01580,CUST_01605,DEV_00540,2025-10-01 12:32:56.098149,2026-05-20 12:32:56.098150
CDEV_01581,CUST_00493,DEV_01228,2025-09-09 12:32:56.098152,2026-05-22 12:32:56.098153
CDEV_01582,CUST_00898,DEV_00472,2025-09-15 12:32:56.098154,2026-06-12 12:32:56.098155
CDEV_01583,CUST_01662,DEV_01495,2025-11-29 12:32:56.098156,2026-05-26 12:32:56.098157
CDEV_01584,CUST_01470,DEV_00218,2025-12-10 12:32:56.098159,2026-05-17 12:32:56.098160
CDEV_01585,CUST_01257,DEV_00305,2026-02-20 12:32:56.098161,2026-05-31 12:32:56.098162
CDEV_01586,CUST_01533,DEV_00666,2025-08-29 12:32:56.098164,2026-06-08 12:32:56.098165
CDEV_01587,CUST_00376,DEV_01393,2026-01-15 12:32:56.098166,2026-05-25 12:32:56.098167
CDEV_01588,CUST_00710,DEV_00545,2025-11-12 12:32:56.098169,2026-05-21 12:32:56.098170
CDEV_01589,CUST_01393,DEV_00992,2025-11-07 12:32:56.098171,2026-06-05 12:32:56.098172
CDEV_01590,CUST_01808,DEV_00814,2026-02-03 12:32:56.098174,2026-05-22 12:32:56.098175
CDEV_01591,CUST_01458,DEV_00975,2025-12-24 12:32:56.098176,2026-06-05 12:32:56.098177
CDEV_01592,CUST_00430,DEV_00485,2026-02-11 12:32:56.098178,2026-06-11 12:32:56.098179
CDEV_01593,CUST_00022,DEV_00002,2026-01-12 12:32:56.098181,2026-05-28 12:32:56.098182
CDEV_01594,CUST_00445,DEV_01425,2026-05-13 12:32:56.098183,2026-06-10 12:32:56.098184
CDEV_01595,CUST_00967,DEV_00251,2026-03-15 12:32:56.098185,2026-06-03 12:32:56.098186
CDEV_01596,CUST_00038,DEV_00281,2025-11-23 12:32:56.098188,2026-05-29 12:32:56.098189
CDEV_01597,CUST_00855,DEV_01244,2025-10-20 12:32:56.098190,2026-05-25 12:32:56.098191
CDEV_01598,CUST_00432,DEV_00151,2025-12-25 12:32:56.098193,2026-05-20 12:32:56.098194
CDEV_01599,CUST_01977,DEV_00695,2026-03-25 12:32:56.098195,2026-05-23 12:32:56.098196
CDEV_01600,CUST_01833,DEV_01494,2025-11-07 12:32:56.098197,2026-05-17 12:32:56.098198
CDEV_01601,CUST_01921,DEV_00501,2026-03-24 12:32:56.098200,2026-06-07 12:32:56.098201
CDEV_01602,CUST_01537,DEV_00053,2025-11-11 12:32:56.098204,2026-06-02 12:32:56.098205
CDEV_01603,CUST_00010,DEV_00861,2026-01-08 12:32:56.098207,2026-06-08 12:32:56.098208
CDEV_01604,CUST_01094,DEV_00945,2026-01-31 12:32:56.098209,2026-05-29 12:32:56.098210
CDEV_01605,CUST_01541,DEV_00554,2025-11-11 12:32:56.098212,2026-06-13 12:32:56.098213
CDEV_01606,CUST_00822,DEV_00005,2025-08-30 12:32:56.098214,2026-05-20 12:32:56.098215
CDEV_01607,CUST_00112,DEV_01362,2026-01-25 12:32:56.098218,2026-05-25 12:32:56.098221
CDEV_01608,CUST_01807,DEV_01259,2025-09-04 12:32:56.098222,2026-06-06 12:32:56.098223
CDEV_01609,CUST_00423,DEV_01332,2026-03-16 12:32:56.098225,2026-05-30 12:32:56.098226
CDEV_01610,CUST_01062,DEV_01224,2025-12-03 12:32:56.098227,2026-05-16 12:32:56.098228
CDEV_01611,CUST_01549,DEV_00352,2026-02-19 12:32:56.098230,2026-05-18 12:32:56.098231
CDEV_01612,CUST_00676,DEV_00850,2025-12-03 12:32:56.098232,2026-06-09 12:32:56.098233
CDEV_01613,CUST_00643,DEV_01199,2026-01-23 12:32:56.098235,2026-06-09 12:32:56.098236
CDEV_01614,CUST_01934,DEV_01071,2025-12-24 12:32:56.098237,2026-06-06 12:32:56.098238
CDEV_01615,CUST_01326,DEV_01077,2026-01-07 12:32:56.098240,2026-05-22 12:32:56.098241
CDEV_01616,CUST_00313,DEV_01221,2026-03-02 12:32:56.098242,2026-06-10 12:32:56.098243
CDEV_01617,CUST_01148,DEV_00910,2026-01-31 12:32:56.098244,2026-05-26 12:32:56.098245
CDEV_01618,CUST_00917,DEV_01392,2025-11-18 12:32:56.098247,2026-05-19 12:32:56.098248
CDEV_01619,CUST_01262,DEV_00153,2025-09-10 12:32:56.098249,2026-05-19 12:32:56.098250
CDEV_01620,CUST_00254,DEV_00390,2025-10-06 12:32:56.098252,2026-06-03 12:32:56.098253
CDEV_01621,CUST_01361,DEV_00635,2025-10-04 12:32:56.098254,2026-06-08 12:32:56.098255
CDEV_01622,CUST_00879,DEV_01094,2026-05-12 12:32:56.098256,2026-05-29 12:32:56.098257
CDEV_01623,CUST_00801,DEV_00726,2026-02-03 12:32:56.098259,2026-05-16 12:32:56.098260
CDEV_01624,CUST_01658,DEV_00279,2026-01-21 12:32:56.098261,2026-06-02 12:32:56.098262
CDEV_01625,CUST_00820,DEV_00963,2026-05-06 12:32:56.098264,2026-06-13 12:32:56.098265
CDEV_01626,CUST_00789,DEV_00193,2025-10-12 12:32:56.098266,2026-05-22 12:32:56.098267
CDEV_01627,CUST_00574,DEV_00689,2026-01-03 12:32:56.098268,2026-05-17 12:32:56.098269
CDEV_01628,CUST_00449,DEV_00425,2025-11-30 12:32:56.098271,2026-05-20 12:32:56.098272
CDEV_01629,CUST_00103,DEV_00662,2025-11-30 12:32:56.098273,2026-05-21 12:32:56.098274
CDEV_01630,CUST_01136,DEV_01394,2025-08-21 12:32:56.098275,2026-06-12 12:32:56.098277
CDEV_01631,CUST_00042,DEV_01181,2025-12-10 12:32:56.098278,2026-05-19 12:32:56.098279
CDEV_01632,CUST_00656,DEV_01295,2025-08-23 12:32:56.098280,2026-06-08 12:32:56.098281
CDEV_01633,CUST_00480,DEV_00456,2025-12-17 12:32:56.098283,2026-06-12 12:32:56.098284
CDEV_01634,CUST_00447,DEV_00315,2025-09-14 12:32:56.098287,2026-05-17 12:32:56.098288
CDEV_01635,CUST_00209,DEV_01340,2026-02-23 12:32:56.098290,2026-05-28 12:32:56.098291
CDEV_01636,CUST_00848,DEV_01090,2025-11-02 12:32:56.098293,2026-06-08 12:32:56.098294
CDEV_01637,CUST_00230,DEV_00405,2025-11-09 12:32:56.098295,2026-05-21 12:32:56.098296
CDEV_01638,CUST_00889,DEV_00911,2025-11-19 12:32:56.098297,2026-05-28 12:32:56.098298
CDEV_01639,CUST_01975,DEV_00010,2025-10-02 12:32:56.098300,2026-05-21 12:32:56.098302
CDEV_01640,CUST_01193,DEV_00812,2026-02-12 12:32:56.098304,2026-05-26 12:32:56.098305
CDEV_01641,CUST_00888,DEV_00491,2026-02-08 12:32:56.098306,2026-05-17 12:32:56.098307
CDEV_01642,CUST_01892,DEV_00830,2025-09-26 12:32:56.098309,2026-06-13 12:32:56.098310
CDEV_01643,CUST_01697,DEV_01032,2025-10-08 12:32:56.098311,2026-05-16 12:32:56.098313
CDEV_01644,CUST_00044,DEV_00314,2026-02-24 12:32:56.098314,2026-05-24 12:32:56.098315
CDEV_01645,CUST_00304,DEV_00014,2025-11-12 12:32:56.098316,2026-05-17 12:32:56.098317
CDEV_01646,CUST_00506,DEV_00755,2025-08-29 12:32:56.098319,2026-05-30 12:32:56.098320
CDEV_01647,CUST_01649,DEV_00214,2026-01-24 12:32:56.098321,2026-06-01 12:32:56.098322
CDEV_01648,CUST_01743,DEV_00186,2026-05-06 12:32:56.098324,2026-05-28 12:32:56.098325
CDEV_01649,CUST_01549,DEV_00737,2026-04-15 12:32:56.098326,2026-06-02 12:32:56.098329
CDEV_01650,CUST_01790,DEV_01409,2025-11-16 12:32:56.098331,2026-05-27 12:32:56.098332
CDEV_01651,CUST_01190,DEV_00862,2026-03-08 12:32:56.098333,2026-05-18 12:32:56.098334
CDEV_01652,CUST_01230,DEV_00814,2026-03-07 12:32:56.098335,2026-05-31 12:32:56.098337
CDEV_01653,CUST_01415,DEV_01120,2026-03-03 12:32:56.098338,2026-05-20 12:32:56.098339
CDEV_01654,CUST_01458,DEV_00646,2026-02-01 12:32:56.098340,2026-05-22 12:32:56.098341
CDEV_01655,CUST_00458,DEV_00216,2026-04-03 12:32:56.098343,2026-05-31 12:32:56.098344
CDEV_01656,CUST_00775,DEV_01020,2025-09-22 12:32:56.098345,2026-06-02 12:32:56.098347
CDEV_01657,CUST_01756,DEV_00186,2026-05-05 12:32:56.098348,2026-06-11 12:32:56.098349
CDEV_01658,CUST_00731,DEV_00524,2026-04-02 12:32:56.098350,2026-06-02 12:32:56.098351
CDEV_01659,CUST_01415,DEV_01128,2026-02-03 12:32:56.098353,2026-05-17 12:32:56.098354
CDEV_01660,CUST_00655,DEV_00897,2026-03-07 12:32:56.098355,2026-05-24 12:32:56.098356
CDEV_01661,CUST_01759,DEV_01393,2025-09-27 12:32:56.098357,2026-05-21 12:32:56.098359
CDEV_01662,CUST_01682,DEV_00068,2026-05-03 12:32:56.098360,2026-05-20 12:32:56.098361
CDEV_01663,CUST_01964,DEV_00514,2026-01-25 12:32:56.098362,2026-05-18 12:32:56.098363
CDEV_01664,CUST_01703,DEV_00181,2025-12-13 12:32:56.098365,2026-05-20 12:32:56.098366
CDEV_01665,CUST_00320,DEV_01419,2026-03-28 12:32:56.098367,2026-05-18 12:32:56.098368
CDEV_01666,CUST_01263,DEV_01057,2025-12-20 12:32:56.098371,2026-05-30 12:32:56.098372
CDEV_01667,CUST_01628,DEV_00570,2025-09-13 12:32:56.098373,2026-06-03 12:32:56.098374
CDEV_01668,CUST_01491,DEV_00030,2025-11-02 12:32:56.098376,2026-05-17 12:32:56.098377
CDEV_01669,CUST_00356,DEV_00395,2025-08-28 12:32:56.098378,2026-05-22 12:32:56.098380
CDEV_01670,CUST_01611,DEV_01243,2025-10-12 12:32:56.098381,2026-06-07 12:32:56.098383
CDEV_01671,CUST_00045,DEV_00556,2025-09-08 12:32:56.098385,2026-06-11 12:32:56.098386
CDEV_01672,CUST_00051,DEV_00429,2026-01-14 12:32:56.098387,2026-05-30 12:32:56.098388
CDEV_01673,CUST_01441,DEV_01475,2025-09-16 12:32:56.098390,2026-06-13 12:32:56.098391
CDEV_01674,CUST_00003,DEV_00964,2025-08-20 12:32:56.098392,2026-06-13 12:32:56.098393
CDEV_01675,CUST_01661,DEV_01122,2025-11-26 12:32:56.098395,2026-06-06 12:32:56.098396
CDEV_01676,CUST_00597,DEV_00890,2025-08-29 12:32:56.098397,2026-06-08 12:32:56.098399
CDEV_01677,CUST_01710,DEV_00524,2026-04-07 12:32:56.098400,2026-05-19 12:32:56.098401
CDEV_01678,CUST_00053,DEV_00896,2026-02-14 12:32:56.098403,2026-05-22 12:32:56.098404
CDEV_01679,CUST_00004,DEV_00611,2026-02-28 12:32:56.098405,2026-05-24 12:32:56.098406
CDEV_01680,CUST_01738,DEV_00898,2026-01-21 12:32:56.098407,2026-05-23 12:32:56.098409
CDEV_01681,CUST_00525,DEV_00731,2025-10-28 12:32:56.098410,2026-05-19 12:32:56.098411
CDEV_01682,CUST_00704,DEV_01380,2025-11-27 12:32:56.098413,2026-05-30 12:32:56.098414
CDEV_01683,CUST_01299,DEV_00004,2025-11-10 12:32:56.098415,2026-05-17 12:32:56.098416
CDEV_01684,CUST_01145,DEV_01132,2026-02-05 12:32:56.098417,2026-05-20 12:32:56.098418
CDEV_01685,CUST_00593,DEV_00341,2025-09-08 12:32:56.098420,2026-05-19 12:32:56.098421
CDEV_01686,CUST_01758,DEV_00816,2025-10-28 12:32:56.098422,2026-06-05 12:32:56.098423
CDEV_01687,CUST_01048,DEV_01295,2025-12-19 12:32:56.098425,2026-06-03 12:32:56.098426
CDEV_01688,CUST_01651,DEV_00667,2026-03-18 12:32:56.098427,2026-06-08 12:32:56.098428
CDEV_01689,CUST_00809,DEV_00361,2025-11-29 12:32:56.098429,2026-06-01 12:32:56.098430
CDEV_01690,CUST_01037,DEV_01100,2026-02-25 12:32:56.098432,2026-06-08 12:32:56.098433
CDEV_01691,CUST_00414,DEV_01384,2026-02-26 12:32:56.098434,2026-06-13 12:32:56.098435
CDEV_01692,CUST_01119,DEV_01207,2026-01-30 12:32:56.098437,2026-05-19 12:32:56.098439
CDEV_01693,CUST_00908,DEV_00336,2025-12-23 12:32:56.098441,2026-05-20 12:32:56.098442
CDEV_01694,CUST_01189,DEV_00608,2025-10-19 12:32:56.098443,2026-05-18 12:32:56.098444
CDEV_01695,CUST_00703,DEV_00963,2026-01-04 12:32:56.098446,2026-05-23 12:32:56.098447
CDEV_01696,CUST_00102,DEV_01093,2025-12-29 12:32:56.098448,2026-05-19 12:32:56.098449
CDEV_01697,CUST_01848,DEV_00716,2026-03-09 12:32:56.098451,2026-05-26 12:32:56.098453
CDEV_01698,CUST_01024,DEV_00577,2025-10-30 12:32:56.098455,2026-06-10 12:32:56.098456
CDEV_01699,CUST_00725,DEV_01015,2026-01-28 12:32:56.098457,2026-05-28 12:32:56.098458
CDEV_01700,CUST_00596,DEV_01313,2026-04-16 12:32:56.098460,2026-05-30 12:32:56.098461
CDEV_01701,CUST_01442,DEV_01351,2026-04-07 12:32:56.098462,2026-05-27 12:32:56.098463
CDEV_01702,CUST_00244,DEV_00877,2025-11-04 12:32:56.098464,2026-06-12 12:32:56.098468
CDEV_01703,CUST_01062,DEV_00450,2025-10-06 12:32:56.098470,2026-05-26 12:32:56.098471
CDEV_01704,CUST_00838,DEV_01034,2026-02-01 12:32:56.098472,2026-05-25 12:32:56.098473
CDEV_01705,CUST_00317,DEV_01498,2026-01-01 12:32:56.098475,2026-06-03 12:32:56.098476
CDEV_01706,CUST_01800,DEV_00160,2026-04-07 12:32:56.098477,2026-06-12 12:32:56.098478
CDEV_01707,CUST_01537,DEV_00826,2025-10-31 12:32:56.098480,2026-05-23 12:32:56.098481
CDEV_01708,CUST_00158,DEV_01479,2025-08-18 12:32:56.098482,2026-06-07 12:32:56.098483
CDEV_01709,CUST_00319,DEV_01456,2025-08-23 12:32:56.098485,2026-05-21 12:32:56.098486
CDEV_01710,CUST_00002,DEV_00803,2026-02-27 12:32:56.098487,2026-05-25 12:32:56.098488
CDEV_01711,CUST_00650,DEV_00233,2026-03-04 12:32:56.098489,2026-06-11 12:32:56.098490
CDEV_01712,CUST_00676,DEV_00311,2025-11-01 12:32:56.098492,2026-06-09 12:32:56.098493
CDEV_01713,CUST_00880,DEV_01163,2025-08-24 12:32:56.098494,2026-05-21 12:32:56.098495
CDEV_01714,CUST_01487,DEV_01402,2025-11-03 12:32:56.098497,2026-06-13 12:32:56.098498
CDEV_01715,CUST_00488,DEV_00572,2025-12-10 12:32:56.098499,2026-05-22 12:32:56.098500
CDEV_01716,CUST_00890,DEV_00344,2026-02-10 12:32:56.098501,2026-05-29 12:32:56.098502
CDEV_01717,CUST_00106,DEV_00179,2025-08-29 12:32:56.098504,2026-06-02 12:32:56.098505
CDEV_01718,CUST_00889,DEV_00663,2025-09-04 12:32:56.098506,2026-05-19 12:32:56.098507
CDEV_01719,CUST_00387,DEV_00714,2026-03-22 12:32:56.098509,2026-05-20 12:32:56.098510
CDEV_01720,CUST_00394,DEV_01097,2026-04-16 12:32:56.098511,2026-06-06 12:32:56.098512
CDEV_01721,CUST_01934,DEV_00036,2025-10-12 12:32:56.098513,2026-05-24 12:32:56.098514
CDEV_01722,CUST_01531,DEV_00090,2026-02-07 12:32:56.098516,2026-05-24 12:32:56.098517
CDEV_01723,CUST_00464,DEV_00192,2026-05-09 12:32:56.098518,2026-06-02 12:32:56.098519
CDEV_01724,CUST_01979,DEV_00072,2025-11-04 12:32:56.098520,2026-05-25 12:32:56.098521
CDEV_01725,CUST_01766,DEV_01186,2025-11-26 12:32:56.098523,2026-05-24 12:32:56.098524
CDEV_01726,CUST_01719,DEV_00397,2025-10-15 12:32:56.098525,2026-06-08 12:32:56.098526
CDEV_01727,CUST_00993,DEV_00079,2025-12-05 12:32:56.098528,2026-05-24 12:32:56.098529
CDEV_01728,CUST_01409,DEV_00327,2026-04-28 12:32:56.098530,2026-05-23 12:32:56.098531
CDEV_01729,CUST_01711,DEV_01149,2025-10-31 12:32:56.098533,2026-05-25 12:32:56.098535
CDEV_01730,CUST_00038,DEV_00002,2025-12-13 12:32:56.098537,2026-06-11 12:32:56.098538
CDEV_01731,CUST_00951,DEV_00182,2026-03-05 12:32:56.098539,2026-06-07 12:32:56.098540
CDEV_01732,CUST_00966,DEV_01134,2025-12-03 12:32:56.098542,2026-06-08 12:32:56.098543
CDEV_01733,CUST_01986,DEV_01148,2025-08-18 12:32:56.098544,2026-05-27 12:32:56.098545
CDEV_01734,CUST_01315,DEV_01381,2026-05-15 12:32:56.098546,2026-05-23 12:32:56.098551
CDEV_01735,CUST_01246,DEV_00957,2025-08-25 12:32:56.098552,2026-05-20 12:32:56.098553
CDEV_01736,CUST_00512,DEV_00017,2025-08-23 12:32:56.098555,2026-06-01 12:32:56.098556
