behavior_id,customer_id,transaction_id,device_id,login_timestamp,logout_timestamp,session_duration_minutes,behavior_risk_score,account_takeover_suspected,transaction_frequency_24h,avg_transaction_amount_7d,failed_transaction_count_24h,unusual_amount_flag,unusual_location_flag,typing_speed_flag,fraud_flag,fraud_risk,created_at
BEH_08139,CUST_00851,TX_b36ce981a8854c6389f40403d896b20a,DEV_00919,2025-12-19 20:52:51.710558,2025-12-19 21:16:51.710558,24,38.06,False,5,497.65,1,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08140,CUST_01756,TX_aaa7233fef03404b89569101f264ffe5,DEV_01378,2026-03-24 02:17:51.710558,2026-03-24 02:25:51.710558,8,1.99,False,2,300.59,1,False,True,False,False,Low,2026-06-13 12:04:53.810511
BEH_08141,CUST_00016,TX_867f0608c4814a9a8f5a53877d1190ce,DEV_00002,2026-04-03 15:18:51.710558,2026-04-03 15:33:51.710558,15,94.13,True,50,39712.93,7,True,True,True,True,High,2026-06-13 12:04:53.810511
BEH_08142,CUST_00524,TX_ec862ab152f54e33b6093f25bde9f6ae,DEV_00252,2025-12-15 15:08:51.710558,2025-12-15 15:25:51.710558,17,27.35,False,5,224.72,0,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08143,CUST_00876,TX_de1b9012d38549cf9b562dd955f506d0,DEV_00403,2026-03-17 16:09:51.710558,2026-03-17 16:16:51.710558,7,28.12,False,4,412.72,0,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08144,CUST_01394,TX_4cf150e2de664a0eaf908d9b05af7f23,DEV_01052,2026-02-25 21:20:51.710558,2026-02-25 21:26:51.710558,6,22.16,False,2,111.62,1,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08145,CUST_01266,TX_b42f236622c74eec830ba9fe25b6ca4a,DEV_00875,2026-04-05 03:46:51.710558,2026-04-05 04:05:51.710558,19,30.85,False,4,314.74,0,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08146,CUST_00634,TX_d2ab1c23701742f1a236d917851e5984,DEV_00749,2026-03-31 07:33:51.710558,2026-03-31 07:46:51.710558,13,8.72,False,4,392.69,1,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08147,CUST_00059,TX_7d443f24c2a64001ba79f096eacbbfa4,DEV_01458,2025-12-27 07:45:51.710558,2025-12-27 08:08:51.710558,23,32.94,False,1,341.76,1,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08148,CUST_00115,TX_3a8abb4c70a942de908679d202a251e4,DEV_00786,2026-06-04 12:25:51.710558,2026-06-04 12:44:51.710558,19,18.26,False,3,110.35,1,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08149,CUST_01262,TX_5285fe01b538442988e9cc71a748b84c,DEV_00153,2026-05-26 12:20:51.710558,2026-05-26 12:43:51.710558,23,1.32,False,1,117.29,0,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08150,CUST_01093,TX_f62174bec43e4a70904e6f16abfa3b65,DEV_01302,2026-04-01 03:41:51.710558,2026-04-01 03:53:51.710558,12,32.71,False,1,63.58,1,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08151,CUST_01272,TX_06dd138f56c9442b838334687ed579e8,DEV_00094,2026-01-21 14:44:51.710558,2026-01-21 14:54:51.710558,10,15.26,False,3,328.24,0,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08152,CUST_01134,TX_85d6c8f9f7c7418ca77438315fa08be4,DEV_00295,2026-02-23 12:08:51.710558,2026-02-23 12:28:51.710558,20,1.51,False,3,261.7,0,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08153,CUST_01382,TX_1cd9718f159042de8f4032ce8fd11ea1,DEV_00403,2026-04-05 07:04:51.710558,2026-04-05 07:11:51.710558,7,1.99,False,5,296.0,0,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08154,CUST_00434,TX_a51ac912ed7c41158dbb6f8b36670cfb,DEV_01212,2026-01-18 22:42:51.710558,2026-01-18 22:58:51.710558,16,34.0,False,2,80.42,1,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08155,CUST_00984,TX_d0d82a6cbea748e0adb91c969d30f512,DEV_00648,2026-01-02 09:38:51.710558,2026-01-02 09:55:51.710558,17,8.73,False,5,139.23,1,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08156,CUST_00398,TX_004bb33cfbe644488a381e7b59df5400,DEV_00150,2026-03-07 00:56:51.710558,2026-03-07 01:20:51.710558,24,21.52,False,2,166.84,1,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08157,CUST_01896,TX_67dd0d421d5a4bf2932809f29cec3ce5,DEV_00379,2026-05-09 05:27:51.710558,2026-05-09 05:33:51.710558,6,15.8,False,3,289.11,1,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08158,CUST_01310,TX_11884b3de74246c5ac9b58c14f87c442,DEV_00316,2026-03-13 20:56:51.710558,2026-03-13 21:03:51.710558,7,20.83,False,3,131.19,1,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08159,CUST_01762,TX_27c49979bb8e4188bb0bc047268eb7a8,DEV_00689,2026-02-22 19:13:51.710558,2026-02-22 19:33:51.710558,20,22.62,False,2,236.49,0,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08160,CUST_00618,TX_6827615320da41068266205d6cadcfcc,DEV_00691,2026-02-10 15:13:51.710558,2026-02-10 15:26:51.710558,13,23.75,False,5,387.34,1,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08161,CUST_00273,TX_816c40374f90425287fabd6813086132,DEV_00482,2026-02-06 16:20:51.710558,2026-02-06 16:34:51.710558,14,17.77,False,4,459.83,1,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08162,CUST_00812,TX_6051987e32204be69b5b899740ee7e61,DEV_00977,2026-01-21 01:50:51.710558,2026-01-21 02:10:51.710558,20,19.41,False,3,321.69,1,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08163,CUST_00527,TX_127ab7955ffd47b0a1e6dfaac2c5cdf0,DEV_00126,2026-06-04 16:54:51.710558,2026-06-04 17:13:51.710558,19,38.42,False,1,322.52,1,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08164,CUST_01348,TX_bd17df047305416cad4574db2df741b6,DEV_00338,2026-03-11 17:23:51.710558,2026-03-11 17:32:51.710558,9,27.18,False,4,340.33,1,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08165,CUST_01574,TX_375306b24a864905bf183cae72147903,DEV_00713,2026-02-08 01:59:51.710558,2026-02-08 02:24:51.710558,25,22.86,False,4,389.75,1,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08166,CUST_01679,TX_ccc64278325c4110ad8343a05e97188f,DEV_01404,2026-03-29 15:21:51.710558,2026-03-29 15:29:51.710558,8,25.0,False,4,332.81,0,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08167,CUST_01293,TX_c295c8304a5042b29c69fb5ddd3d3236,DEV_00724,2026-03-31 00:21:51.710558,2026-03-31 00:34:51.710558,13,28.84,False,5,467.24,1,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08168,CUST_00654,TX_40be85eaec6b4a909881ab230076c617,DEV_00042,2026-01-27 01:05:51.710558,2026-01-27 01:27:51.710558,22,16.74,False,2,145.35,0,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08169,CUST_00165,TX_6aac9d89c96744d48272ac400da0fb12,DEV_00927,2026-05-26 00:22:51.710558,2026-05-26 00:30:51.710558,8,28.49,False,4,387.01,1,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08170,CUST_00754,TX_9d6169ef1ba0491c8ace98f3d60d90cb,DEV_00824,2026-02-16 21:48:51.710558,2026-02-16 21:56:51.710558,8,4.39,False,3,221.33,1,False,True,False,False,Low,2026-06-13 12:04:53.810511
BEH_08171,CUST_01032,TX_816f0461edc8440bb7c53cbb015b4e09,DEV_00381,2026-02-04 17:28:51.710558,2026-02-04 17:33:51.710558,5,28.87,False,5,309.2,0,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08172,CUST_00301,TX_0f7355a26d2e4a88aa67fc15d0591bca,DEV_00319,2026-05-26 10:47:51.710558,2026-05-26 11:09:51.710558,22,32.47,False,2,110.26,1,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08173,CUST_01632,TX_b26f3b81acb64df2883476dd88296e82,DEV_00163,2026-01-19 07:29:51.710558,2026-01-19 07:47:51.710558,18,22.46,False,2,499.77,0,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08174,CUST_01033,TX_f9021072b8dd4949986328d85b0c885a,DEV_00028,2026-03-29 15:56:51.710558,2026-03-29 16:14:51.710558,18,25.27,False,1,352.18,1,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08175,CUST_00066,TX_628be835d1f34d5e8f3e8d8a62404293,DEV_00682,2026-02-18 03:43:51.710558,2026-02-18 03:56:51.710558,13,31.27,False,5,297.24,0,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08176,CUST_01146,TX_c59edc45bd9e4822b1802bcd71d197cf,DEV_00164,2026-02-13 00:55:51.710558,2026-02-13 01:13:51.710558,18,15.32,False,2,406.56,1,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08177,CUST_00634,TX_574e5a26331045a69ad069961b6b91a4,DEV_00943,2026-04-21 21:30:51.710558,2026-04-21 21:40:51.710558,10,24.13,False,4,342.24,0,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08178,CUST_00662,TX_f7f089ac237444508c0c884f12a131e0,DEV_01140,2026-06-04 01:18:51.710558,2026-06-04 01:27:51.710558,9,14.21,False,4,262.84,1,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08179,CUST_00314,TX_afe5d23fba3844ab82b6367ef3774a7c,DEV_00519,2026-02-14 11:14:51.710558,2026-02-14 11:26:51.710558,12,31.26,False,2,41.05,0,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08180,CUST_00004,TX_0ed43d8a2a34477f92e11a6aac40dc34,DEV_00002,2026-02-18 09:59:51.710558,2026-02-18 10:07:51.710558,8,91.08,True,42,18769.66,9,True,True,True,True,High,2026-06-13 12:04:53.810511
BEH_08181,CUST_00206,TX_b45e1bdf428d4c899c7b28b05b9b2214,DEV_00815,2025-12-29 15:36:51.710558,2025-12-29 15:50:51.710558,14,21.74,False,1,87.01,0,False,False,False,False,Low,2026-06-13 12:04:53.810511
BEH_08182,CUST_00014,TX_83d28d60166e4327a498d2593c1cd116,DEV_00002,2025-12-28 06:42:51.710558,2025-12-28 06:53:51.710558,11,91.88,True,41,38550.7,9,True,True,False,True,High,2026-06-13 12:04:53.810511
BEH_08183,CUST_01901,TX_23d3dc2716394ea49093c44b5e3baf28,DEV_01045,2026-05-26 14:58:51.710558,2026-05-26 15:14:51.710558,16,20.27,False,2,364.93,0,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08184,CUST_01797,TX_6c6a189db6fb4a3cadc8908ebc50d623,DEV_00399,2026-06-06 13:47:51.710558,2026-06-06 13:57:51.710558,10,22.27,False,3,62.93,1,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08185,CUST_00381,TX_d891401b2aff4113b721654a2d882b5e,DEV_01080,2026-01-11 20:28:51.710558,2026-01-11 20:50:51.710558,22,5.61,False,2,183.12,0,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08186,CUST_01621,TX_134d994e66a54f29a9dc2c74c775e236,DEV_01127,2026-03-27 13:04:51.710558,2026-03-27 13:17:51.710558,13,15.9,False,5,381.16,0,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08187,CUST_00636,TX_b995668319d74d0ca80fc3fc5c5c9f7b,DEV_00173,2026-04-06 18:29:51.710558,2026-04-06 18:43:51.710558,14,29.94,False,4,445.9,1,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08188,CUST_01876,TX_7edee15fb20349da883fc1aaa121966c,DEV_00338,2026-04-06 02:50:51.710558,2026-04-06 03:09:51.710558,19,20.96,False,5,182.58,1,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08189,CUST_01015,TX_589247ac3d284d728b28d1f0e022027a,DEV_00494,2026-02-08 22:24:51.710558,2026-02-08 22:45:51.710558,21,29.09,False,5,189.58,1,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08190,CUST_00285,TX_2f8c260c9a1b4c8fbd2b04273ff500b3,DEV_00046,2026-03-26 10:22:51.710558,2026-03-26 10:35:51.710558,13,30.01,False,3,96.2,1,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08191,CUST_00264,TX_a07ab92d6141454b957b0b5f78c8cefa,DEV_00167,2026-05-04 04:16:51.710558,2026-05-04 04:30:51.710558,14,29.16,False,5,324.85,0,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08192,CUST_01655,TX_dc8138a082f744708638cf8313660248,DEV_00394,2025-12-30 20:48:51.710558,2025-12-30 21:00:51.710558,12,0.31,False,5,218.91,1,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08193,CUST_00463,TX_cd0d486e7f5c4a4597e6620b968d84e1,DEV_00748,2026-05-14 05:28:51.710558,2026-05-14 05:45:51.710558,17,13.56,False,4,462.42,1,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08194,CUST_01547,TX_ef002d49d45845f3a02cad5c81cd1a72,DEV_00812,2026-03-30 07:26:51.710558,2026-03-30 07:43:51.710558,17,37.46,False,2,93.81,0,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08195,CUST_01022,TX_3dd82208daa941d8a0490ad459c01ed3,DEV_01031,2026-04-23 20:10:51.710558,2026-04-23 20:19:51.710558,9,0.62,False,3,323.82,0,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08196,CUST_00758,TX_8daf96575d514e93812ecc4e21612b55,DEV_00380,2026-02-08 13:30:51.710558,2026-02-08 13:39:51.710558,9,10.28,False,4,105.37,1,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08197,CUST_00889,TX_d6ba816e6c294d8f9c1e18ae930a539a,DEV_00911,2026-04-19 05:06:51.710558,2026-04-19 05:12:51.710558,6,22.87,False,1,485.8,0,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08198,CUST_00437,TX_7f3a3e98029d4cfcaa6a3e462f43f5d4,DEV_00668,2025-12-29 18:29:51.710558,2025-12-29 18:47:51.710558,18,23.33,False,5,211.18,1,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08199,CUST_00843,TX_8619e77f89f04f788089d60e19a54428,DEV_00912,2026-03-28 01:58:51.710558,2026-03-28 02:17:51.710558,19,38.59,False,4,156.35,1,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08200,CUST_00437,TX_fa6a15c760744d5da85df1370c3e56b5,DEV_00668,2026-03-25 13:38:51.710558,2026-03-25 13:58:51.710558,20,18.67,False,4,115.87,0,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08201,CUST_01982,TX_6a2e208b7a03415bbf16d262d8b95942,DEV_00312,2026-03-03 18:49:51.710558,2026-03-03 19:03:51.710558,14,36.81,False,5,468.97,1,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08202,CUST_01340,TX_9055ad9a87f24584b5c8809678f05277,DEV_00313,2025-12-26 14:01:51.710558,2025-12-26 14:17:51.710558,16,26.97,False,2,239.65,0,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08203,CUST_00547,TX_07acef5814654993b08435a632ca26c0,DEV_01386,2026-02-28 02:22:51.710558,2026-02-28 02:45:51.710558,23,35.26,False,2,243.45,1,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08204,CUST_00550,TX_f23d8e084e1f4980af8bfbd4383feea5,DEV_00931,2026-04-28 07:29:51.710558,2026-04-28 07:47:51.710558,18,12.75,False,1,125.62,1,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08205,CUST_01281,TX_995687ba59744ac197fe2961e2e48d5d,DEV_00578,2025-12-20 21:39:51.710558,2025-12-20 21:58:51.710558,19,39.9,False,3,496.59,0,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08206,CUST_00345,TX_acd5a167f4d24fa893409bcbd94073fc,DEV_00946,2026-05-23 12:28:51.710558,2026-05-23 12:43:51.710558,15,0.69,False,4,266.83,0,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08207,CUST_01123,TX_49acbdce4761474093604677b1654c31,DEV_00875,2026-06-10 19:31:51.710558,2026-06-10 19:42:51.710558,11,27.32,False,2,206.31,0,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08208,CUST_01533,TX_dbfcba4c8a8344a0b7c6a2cb38b29ad0,DEV_00666,2026-02-24 14:14:51.710558,2026-02-24 14:32:51.710558,18,2.07,False,2,347.85,1,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08209,CUST_00600,TX_81429b884b2942adaed896b09af9b055,DEV_01186,2026-06-09 05:14:51.710558,2026-06-09 05:30:51.710558,16,24.48,False,4,246.59,0,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08210,CUST_00041,TX_2d39c2fbb12949288c7112e81fa7bcb7,DEV_01371,2026-05-17 04:05:51.710558,2026-05-17 04:27:51.710558,22,1.49,False,3,358.95,1,False,True,False,False,Low,2026-06-13 12:04:53.811510
BEH_08211,CUST_00777,TX_2f0150a02e9a4dbdbe9a74bca2ac1249,DEV_00194,2026-02-21 17:26:51.710558,2026-02-21 17:48:51.710558,22,30.45,False,3,22.95,1,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08212,CUST_01988,TX_2f8a8b96b5ec4703a66c4abe752ac9a2,DEV_01273,2025-12-30 12:28:51.710558,2025-12-30 12:40:51.710558,12,4.93,False,1,487.91,0,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08213,CUST_01943,TX_ab2aaaf2ba264f809f8bad99be3bb990,DEV_01454,2026-05-25 19:56:51.710558,2026-05-25 20:04:51.710558,8,13.4,False,3,373.57,1,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08214,CUST_01724,TX_300529d965fa40b2a7f538acae9c0f57,DEV_01491,2026-06-11 20:35:51.710558,2026-06-11 20:55:51.710558,20,13.03,False,2,428.44,1,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08215,CUST_01212,TX_9135b1afbeea483694d578ac70a46455,DEV_01372,2026-02-12 22:28:51.710558,2026-02-12 22:47:51.710558,19,32.92,False,2,450.3,0,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08216,CUST_00597,TX_fb469926b3c74c2c84bd678efc7baf5d,DEV_00890,2026-03-13 11:32:51.710558,2026-03-13 11:48:51.710558,16,9.16,False,3,402.28,1,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08217,CUST_01687,TX_e8f298483ab44ad78a0a4113e6a9c574,DEV_00862,2026-03-25 01:30:51.710558,2026-03-25 01:45:51.710558,15,3.88,False,5,372.81,0,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08218,CUST_01042,TX_f6d44d8081b04f508310b0ca80851c2a,DEV_00946,2026-04-12 19:40:51.710558,2026-04-12 19:56:51.710558,16,3.81,False,5,72.48,1,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08219,CUST_00088,TX_b9d95d3d8bab4cf9ae0ae6b4f26760c0,DEV_01379,2026-04-23 00:49:51.710558,2026-04-23 00:59:51.710558,10,14.86,False,5,493.32,0,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08220,CUST_00505,TX_64dd16aa9baf4fae9e9a4ecefb43b717,DEV_01238,2026-01-01 12:29:51.710558,2026-01-01 12:42:51.710558,13,0.27,False,1,214.37,0,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08221,CUST_00936,TX_d11b94295ba747e3a011b18f42b63190,DEV_00459,2025-12-15 20:08:51.710558,2025-12-15 20:15:51.710558,7,34.53,False,5,136.49,1,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08222,CUST_00342,TX_254d83342bd846e699bec6bdd65c22c4,DEV_01026,2026-02-17 23:28:51.710558,2026-02-17 23:45:51.710558,17,9.82,False,5,373.19,1,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08223,CUST_01025,TX_0d452b0c46d640ed8b2b1812c218038e,DEV_01297,2026-03-21 00:26:51.710558,2026-03-21 00:40:51.710558,14,32.89,False,2,187.75,0,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08224,CUST_01230,TX_4cd815d97d334723a6f1181e6f1b0bc9,DEV_00814,2026-06-10 15:48:51.710558,2026-06-10 16:07:51.710558,19,5.01,False,2,494.7,0,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08225,CUST_01672,TX_8e5801c7ad6544e4a9ce7715ad1df79b,DEV_01067,2026-03-12 20:30:51.710558,2026-03-12 20:46:51.710558,16,11.85,False,3,224.9,0,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08226,CUST_01460,TX_958dc3e77c9e44709ff7463283b6846f,DEV_00200,2026-03-19 18:28:51.710558,2026-03-19 18:39:51.710558,11,28.53,False,5,277.89,1,False,True,False,False,Low,2026-06-13 12:04:53.811510
BEH_08227,CUST_01465,TX_95984e25b348439b8ff2f9da8fe50874,DEV_01410,2026-04-20 21:25:51.710558,2026-04-20 21:39:51.710558,14,22.36,False,1,255.46,1,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08228,CUST_00984,TX_ee36df1766db4a3498b34154445e01ac,DEV_00648,2026-03-15 13:34:51.710558,2026-03-15 13:44:51.710558,10,27.95,False,4,198.55,0,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08229,CUST_00366,TX_bae5125b06354718997a35fbbf9787ef,DEV_01427,2026-01-08 04:13:51.710558,2026-01-08 04:30:51.710558,17,21.27,False,5,493.53,1,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08230,CUST_00355,TX_f9b1855bc5fb4260be8bd707dee06ac0,DEV_00652,2026-05-30 23:09:51.710558,2026-05-30 23:32:51.710558,23,14.14,False,3,463.32,0,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08231,CUST_01516,TX_b02f638eed504dd891cc6c4f13ec6988,DEV_00656,2026-01-18 17:41:51.710558,2026-01-18 17:45:51.710558,4,8.82,False,4,402.43,1,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08232,CUST_01073,TX_1c4014ab5e3c46ff970ca4102706a930,DEV_01183,2026-04-12 18:16:51.710558,2026-04-12 18:37:51.710558,21,12.5,False,2,279.28,0,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08233,CUST_01032,TX_d128874ea9384a5fa4f6d2e8aa8b5f93,DEV_00381,2026-04-26 07:23:51.710558,2026-04-26 07:35:51.710558,12,18.58,False,3,375.31,0,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08234,CUST_00836,TX_380973c3d00d422db3a0cf246c7fccf7,DEV_01293,2026-04-10 23:24:51.710558,2026-04-10 23:46:51.710558,22,35.37,False,5,391.62,0,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08235,CUST_01741,TX_dcd25e06a09d4f1c903594fdcbb1c849,DEV_00330,2026-04-27 19:24:51.710558,2026-04-27 19:41:51.710558,17,16.51,False,3,196.47,0,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08236,CUST_00397,TX_d5438709ae7e4b36b3e0fe70399cb607,DEV_00043,2026-05-31 12:35:51.710558,2026-05-31 12:50:51.710558,15,31.63,False,4,380.56,0,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08237,CUST_01974,TX_e946b9ec477c40529bb4a1e69f345705,DEV_00338,2026-03-08 02:21:51.710558,2026-03-08 02:28:51.710558,7,15.23,False,4,113.93,0,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08238,CUST_01927,TX_b811f87b043446cfb5726b2000e90e98,DEV_00298,2026-04-05 15:16:51.710558,2026-04-05 15:32:51.710558,16,9.94,False,2,468.83,0,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08239,CUST_00710,TX_bf82e84ce941429aa8564695c368e671,DEV_01341,2026-02-18 15:29:51.710558,2026-02-18 15:39:51.710558,10,2.87,False,4,168.2,0,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08240,CUST_00664,TX_d9e6d300d6a04277aad7f8ab327b7deb,DEV_01249,2025-12-28 23:09:51.710558,2025-12-28 23:29:51.710558,20,31.29,False,3,183.88,1,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08241,CUST_00526,TX_f46b9e2f13dc42e99bece40e8aacb61e,DEV_00632,2026-05-30 14:07:51.710558,2026-05-30 14:17:51.710558,10,31.45,False,2,294.53,0,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08242,CUST_00870,TX_4fc044b0e48c484ca26cf85c80517636,DEV_01181,2026-05-28 18:53:51.710558,2026-05-28 19:08:51.710558,15,39.0,False,1,176.67,0,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08243,CUST_00131,TX_2b5093eb98e04b5e8faffe7f95b682bc,DEV_01290,2025-12-18 12:12:51.710558,2025-12-18 12:22:51.710558,10,36.13,False,4,352.98,1,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08244,CUST_00948,TX_da705f2ff2b04766b859548f33fef772,DEV_00382,2025-12-24 05:28:51.710558,2025-12-24 05:41:51.710558,13,37.08,False,1,272.3,1,False,False,False,False,Low,2026-06-13 12:04:53.811510
BEH_08245,CUST_01656,TX_f7571cd56fd74d15814609ab493fe65e,DEV_01334,2026-04-10 12:38:51.710558,2026-04-10 12:52:51.710558,14,25.61,False,3,364.79,0,False,False,False,False,Low,2026-06-13 12:04:53.812509
BEH_08246,CUST_01932,TX_b99906788d684395b294904adceae4e3,DEV_00321,2026-03-03 06:29:51.710558,2026-03-03 06:44:51.710558,15,29.28,False,1,451.28,1,False,False,False,False,Low,2026-06-13 12:04:53.812509
BEH_08247,CUST_01951,TX_b9eb1b55629d41de891496f9883f7004,DEV_01209,2026-02-05 01:06:51.710558,2026-02-05 01:26:51.710558,20,22.25,False,2,60.74,0,False,False,False,False,Low,2026-06-13 12:04:53.812509
BEH_08248,CUST_00225,TX_f640da5470e04d9fba243453479835e4,DEV_00897,2026-01-02 11:40:51.710558,2026-01-02 12:01:51.710558,21,22.72,False,3,277.13,1,False,False,False,False,Low,2026-06-13 12:04:53.812509
BEH_08249,CUST_01343,TX_1935a2d6afce4b66ad9422925fc0f7b8,DEV_00672,2026-03-18 08:53:51.710558,2026-03-18 09:05:51.710558,12,16.14,False,5,83.96,0,False,False,False,False,Low,2026-06-13 12:04:53.812509
BEH_08250,CUST_01114,TX_3ec92a48c3f5494abc5000dc0b1dbda2,DEV_00016,2026-04-25 04:07:51.710558,2026-04-25 04:18:51.710558,11,22.28,False,5,177.16,1,False,False,False,False,Low,2026-06-13 12:04:53.812509
BEH_08251,CUST_01209,TX_603a5dcebe5c412a8e92ff76b43b33a4,DEV_00078,2026-03-12 20:03:51.710558,2026-03-12 20:21:51.710558,18,18.33,False,2,351.33,1,False,False,False,False,Low,2026-06-13 12:04:53.812509
BEH_08252,CUST_01255,TX_8ccf19669ee14cf78204990b386f8217,DEV_01352,2026-03-17 20:32:51.710558,2026-03-17 20:41:51.710558,9,5.01,False,2,230.6,0,False,False,False,False,Low,2026-06-13 12:04:53.812509
